text	is_ambiguous	ambig_status
I can't believe that the same people who were against the war are now in favor of it.	0	0
I will not rest until I have vengeance upon those who have wronged me.	0	0
In many ways, the Internet has made it easier for people to connect with each other.	0	0
There is a popular perception that global warming is a hoax.	0	0
We have not been able to find any scientific evidence that extraterrestrial life exists.	0	0
The now-dry riverbed was the site of the worst flood in the city's history.	0	0
I didn't realize how hungry I was until I smelled the food.	0	0
I can't believe that he actually did it.	0	1
"The U.S. Department of Justice is now moving to shut down the \""welfare to work\"" program in six states, including California, Florida, and Michigan."	0	1
People who are funny naturally use humor to build connections.	0	1
We had to drive all night, and we had to drive in the dark.	0	0
The President will be attending the conference.	0	0
I don't think so.	0	0
In order to qualify for the job, applicants must have a bachelor's degree.	0	0
In a recent study, a team of economists from the University of Chicago and the University of Pennsylvania estimated that a change in interest rates of 0.5 percent would have a large effect on consumer spending.	0	0
I'm going to miss my train if I don't hurry.	0	0
I'm afraid that if we don't take action soon, it will be too late.	0	1
The teacher asked if anyone could answer the question.	0	0
The character of Nancy Drew is often seen as a role model for young girls.	0	0
I'm not convinced that this product is worth the price.	0	0
I think he's at Google.	0	1
It is looking more and more like the situation in Syria will turn into a civil war.	0	0
It seems that the closer we get to a solution, the more difficult the problem becomes.	0	0
The theory that the decrease in demand for goods and services is the primary cause of the decrease in the employment rate has not been supported by the evidence.	0	1
The restaurant was very noisy, and the service was terrible.	0	0
He wants to attend a school in New York.	0	1
A large dog was lying in the shade of a tree.	0	0
In spite of the fact that the company was doing well, the shareholders decided to sell it.	0	0
Alice said that Bob studied Spanish, and Charlie did too.	1	1
I am looking for a way to improve my memory.	0	0
I want to hear the AI talk.	0	1
I am sure that he will be late.	0	0
I'm pretty sure that I saw a UFO.	0	0
He is a very talented musician.	0	0
In spite of their best efforts, the doctors were unable to save the patient.	0	0
The sun will rise at 6:32 am	0	0
There will be a lot of baby talk over brunch today.	1	1
Since the car wash is having a sale, Jon and Mary both plan to wash their cars today.	0	0
She didn't want to give up her dream of becoming a doctor.	0	1
In general, the more specific the question, the more specific the answer will be.	0	0
I'm not at all sure that I want to go.	0	1
The school district has to adopt a balanced budget.	0	1
The manager was happy with the way that the team had performed.	0	1
The novel has a reputation for being a good source of pro bono representation.	0	0
It is important for the team to have a leader who is able to make decisions.	0	0
The correlation between happiness and income is complex and difficult to establish.	0	0
I will meet you in front of the conference center.	0	0
He didn't study for the test, and he failed.	0	1
We could see the river from our campsite.	0	0
A lot of people believe that ghosts are real.	0	0
The museum is a great place to visit.	0	0
She didn't mean to hurt him.	0	1
The government needs to be more transparent in order to gain the public's trust.	0	1
In spite of the recession, luxury car sales have remained strong.	0	0
The conflict in the novel is between the protagonist and the antagonist.	0	0
The poet's love for his homeland is evident in all of his work.	0	0
I'm going to have to ask you to leave.	0	1
We all want what we can't have.	0	0
If that happens, it would be as if he had never left.	1	0
The situation was getting out of hand.	0	0
The novel has been banned in many schools because of its explicit language.	0	0
I just made up the names in the math problem.	0	1
In the story, the protagonist tries to save the world from destruction.	0	1
It is not always easy to predict the future.	0	0
The jury is still out on whether or not this new diet actually helps people lose weight.	1	0
She didn't so much mind the noise as the fact that it was coming from his room.	0	1
I have a meeting with my boss at 3pm.	0	0
It is getting more and more difficult to find a job that pays well and offers good working conditions.	0	0
I will never forget the time when I saw a ghost.	0	0
The little girl will be six years old next month.	0	0
I'm going to have to ask you to leave if you don't stop making that noise.	0	1
I'm going to have to call a tow truck to get my car out of the ditch.	0	0
The glass was shattered by the force of the explosion.	0	0
He's not sure he likes the new car.	0	0
A lot of people think that video games are a waste of time.	0	1
She is looking for a Russian teacher for her kids, because she thinks it would be beneficial for her kids.	0	1
I don't think so.	0	0
They were both laughing.	0	0
The board has not been able to determine the cause of the company's financial problems.	0	0
The novel has been described as a satire on the excesses of the rich.	0	0
I take the bus to work every day.	0	1
I will write a book.	0	0
The coffee beans are roasted and then ground up before being brewed.	0	1
In spite of the cold weather, she went out for a run.	0	0
The teacher is speaking on a phone in his classroom between classes.	0	0
The average person uses about 50 gallons of water per day.	0	0
At its simplest, a country is a piece of land with people living on it.	0	0
In spite of the fact that I am failing, I have enjoyed the class.	0	0
I don't know how to fix this broken vase.	0	0
The good news is that the company is doing very well.	0	0
The schoolteacher is a very important figure in a child's life.	0	0
If a company wants to be successful, it must have a clear understanding of its customers.	0	0
We must take this into account when considering the results of the study.	0	0
I'm not quite sure what I want to do with my life.	1	0
We do not know for certain what happened to the missing treasure.	0	0
The boy was looking for a toy.	0	0
The tornado uprooted trees and toppled power lines.	0	0
If a person has a right to life, then that person has a right to the basic necessities of life.	0	1
On a cold winter day, it is often more comfortable to stay indoors.	0	0
Jana wants to marry the tallest man in Fulsom County.	0	1
I saw a man with binoculars.	1	1
They all agreed that she was the best candidate for the job.	0	0
The post states that the meeting will be held in the conference room on the second floor.	0	0
The majority of people think that the government is not doing enough to help the economy.	0	0
In recent years, the NFL has confronted accusations of racial discrimination by Black coaches, allegations of workplace misconduct at a flagship franchise and posthumous diagnoses in more than 300 former players of chronic traumatic encephalopathy, which is associated with repeated blows to the head.	0	1
It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife.	0	0
This is the first time I have ever been to Europe.	0	0
A lot of people are under the impression that the stock market is a place where you can make a lot of money quickly.	0	1
The two companies are in competition with each other.	0	0
I'm looking for a black wallet.	0	1
She's about to leave for her vacation.	0	0
The company's decision to outsource its customer service operations has been met with criticism.	0	0
I would have to go to the library to find out what the city council is doing.	0	0
We will continue to provide you with updates as the situation develops.	0	0
They live in a small house on the edge of the forest.	0	0
They decided to build a new factory in the city.	0	0
I would have been able to do it, but I was too lazy.	0	0
He didn't mean to hurt her feelings.	0	1
The data show that the number of people who have contracted the virus is increasing.	0	0
I'm like a fish out of water.	1	0
It is better to arrive early than to arrive late.	0	0
The Council has determined that the use of fluoride in the public water supply is safe and effective.	0	0
The teacher asked the student to read the paragraph aloud.	0	0
A new study has found that nearly half of all Americans are in favor of gun control.	0	0
The city was destroyed by the earthquake.	0	0
The athlete completed the race in record time and was congratulated by the president.	0	0
Peter is always paranoid that someone is out to get him.	0	0
The article argues that American foreign policy is to blame for the current unrest in the Middle East.	0	0
The safety of our guests is our number one priority.	0	0
She looked at herself in the mirror and sighed.	0	0
I'm not going to sugarcoat this: you need to shape up or you're going to get fired.	0	1
The article has many ideas that are not new.	0	0
The horizon was filled with a bright, orange light.	0	0
This is not to say that I do not like tennis.	0	0
In the novel, the protagonist is a young girl who is sent to live with her father and stepmother in a small town in Maine.	0	0
The survey found that 26 percent of respondents had been victims of credit card fraud.	0	0
He sightread the piece with a lot of F naturals.	1	1
A better way to think about it is that you can use a screen to do a lot of things, but not all of them well.	0	0
She always wanted to be a doctor.	0	0
In some cases, a plea bargain may be the best option for the defendant.	0	0
I am very interested in art.	0	0
The new company offers a unique product.	0	0
The first step in creating a website is to register a domain name.	0	0
The party is happening in two days.	0	0
The United States should have the courage to deal with the economic problems of the world.	0	0
We need to be careful.	0	0
The sun was setting behind the mountains.	0	0
The data from the study showed that the new drug was effective in treating the disease.	0	0
In Table 3, we can see that the average math score for 9th grade students was lower than the average math score for 10th grade students.	0	0
She didn't have time to finish her lunch.	0	0
We can't have a healthy economy without a healthy environment.	0	0
The rise of the middle class in developing countries is one of the most important economic stories of our time.	0	0
Many experts have argued that the death penalty is a form of cruel and unusual punishment and should be abolished.	0	0
I don't think it's fair to say that the restaurant is the best in town.	0	0
The only people who can vote in this election are United States citizens.	0	0
Even though we had all the evidence we needed, the jury was not able to convict the defendant.	0	0
They will also be asked to decide whether the verdict should be set aside.	1	1
In spite of all the evidence to the contrary, they still refuse to believe that global warming is real.	0	0
I am very happy with the results of the surgery.	0	0
He told me the story of a man who played piano quickly.	0	1
The proposal is that we increase our investment in the company by 10%.	0	1
We were having a barbecue on Saturday.	0	0
It was as if he had been swallowed up by the darkness.	0	0
I was not prepared.	0	0
I swore to myself.	0	1
Even though there were two feet of snow on the ground, Timmy still wanted to go outside and play.	0	0
The department is currently investigating the matter.	0	0
Without the study, the administration would have had to make a decision based on a single point estimate.	0	0
We need to be careful about how we spend our money.	0	0
The company's financial situation is not good.	0	0
He's a good guy.	0	0
I can't help but wonder what would have happened if I had made different choices.	0	0
I'm not saying that you should stop eating out.	0	0
The mountain is located in the state of Colorado.	0	0
The best way to improve your memory is to take some time each day to relax and clear your mind.	0	0
We can be sure that the future will be better than the present.	0	1
I have a fear of flying.	0	0
John and Jim are married.	0	1
The night sky was so clear that it was as if you could reach up and touch the stars.	0	0
The company has been accused of inflating its sales figures.	0	0
The man was so angry that he threw the book across the room.	0	0
We found no evidence that the defendant was involved in the robbery.	0	0
I can't let you do that.	0	0
We arrived at the airport two hours before our flight.	0	0
He was very happy.	0	0
All I ever wanted was to be loved.	0	0
If we want to save the planet, we need to find alternative sources of energy.	0	0
The company has not yet released a statement.	0	0
The problem with this theory is that it does not take into account the role of the observer.	0	0
It was the best of times, it was the worst of times.	0	0
In spite of their reputation for being finicky eaters, cats will eat almost anything.	0	0
It is now generally accepted that the main factors in human development are genetic and environmental.	0	0
All of the students in the class are intelligent.	0	0
All children must be vaccinated against the disease.	0	0
Because of the high price of oil, many countries are looking for alternative sources of energy.	0	0
I don't see how that's relevant.	0	0
The store is having a sale on winter clothing.	0	1
It is getting close to sunset.	0	0
There is no evidence that the policy has been successful in reducing the number of accidents.	0	1
The data collected suggest that the problem is not as bad as previously thought.	0	0
Even though he was from a wealthy family, he chose to live a simple life.	0	0
The key to a good relationship is communication.	0	0
The teacher is responsible for teaching the students.	0	0
The most difficult decision that I ever had to make was whether or not to move to a new city.	0	0
I will not vote for the candidate.	0	1
They are the happiest people I know.	0	0
It is likely that a new era of optimism and hope will dawn with the election of the new president.	0	0
In many cases, a change in leadership is necessary for a company to be successful.	0	0
The athlete's objective is to win the game.	0	0
The boat, now caught in the storm, seemed to be in danger of capsizing.	0	1
The review will be conducted by an external organization.	0	0
He told me the issue was resolved yesterday.	0	1
The poet had been living in the city for two years, but it was as if he had never left his hometown.	1	0
It is currently March, and they plan to have their wedding scheduled for next December.	0	1
It is good to know that someone has your back.	0	1
I am going to the grocery store.	0	0
The restaurant is located on the corner of Main Street and Elm Street.	0	0
It was not until the early hours of the morning that the true extent of the damage was known.	0	1
The letter suggests that more research is needed on the topic of effective strategies for managing difficult conversations.	0	0
The article says that the author of the book is a fraud.	0	0
I have to leave now.	0	0
They have a reputation for being a very reliable source of information.	0	1
I don't seem to be able to find my keys.	0	0
The United States has a responsibility to provide leadership in the world.	0	0
He says that he is not interested in the money.	0	0
The teacher is speaking to the class about ancient Greece.	0	0
The function of the police department is to protect and serve the community.	0	0
The novel has been praised for its accurate portrayal of life in the Soviet Union.	0	0
The boy was very hungry.	0	0
The patient was treated with a new drug that had just been approved by the FDA.	0	0
The athlete's muscles rippled.	0	0
Due to the company's success, many of its employees have become millionaires.	0	1
The rockstar strutted onstage in a glittering sequined jumpsuit.	0	0
After the accident, the most important thing was that she was alive.	0	0
The president will present a plan to Congress that will reduce the budget deficit by $1.2 trillion over the next 10 years.	0	0
I hope you had a well-deserved break.	0	1
I'm no expert, but it seems to me that the company is in trouble.	0	0
If a business is doing well, its stock price may increase.	0	1
I'm so excited to go on vacation to the beach next week!	0	0
I don't think that I could ever really be happy living in the city.	0	0
I am sure that the universe is infinite.	0	0
I was worried that I wouldn't be able to find my way back to the hotel.	0	0
The first step is always the hardest.	0	0
The school board is considering a proposal to increase the length of the school day.	0	0
The company's IT systems must be able to integrate with the new software.	0	1
I do not have any money.	0	0
We need to make sure that the employees are properly trained in order to avoid any potential safety hazards.	0	0
The decrease in availability of jobs is due to the decrease in funding.	0	0
The school needs to be repaired.	0	0
John wishes to marry Adrienne, a Frenchwoman.	0	0
The best way to avoid getting sick during the winter is to get a flu shot.	0	0
The company's success is dependent on its ability to attract and retain top talent.	0	0
This is the first time I have ever seen such a thing.	0	0
The man was trying to improve his health by exercising and eating better.	0	1
In the past, people thought that the Earth was the center of the universe.	0	1
All the students in the class were given a detention.	0	0
I really enjoyed that book.	0	0
In the novel, the protagonist is often mistaken for a member of the lower class.	0	0
I am the only one who can save them.	0	0
"Some argue that the death penalty is a violation of the Eighth Amendment to the United States Constitution, which prohibits the use of \""cruel and unusual punishment.\"""	0	0
I'm not convinced that we should accept this theory.	0	0
We will be able to increase our production by 10 percent if we can get the additional machinery.	0	1
This is a problem because it can lead to a decrease in the quality of the product.	0	0
In the early hours of the morning, the streets are empty.	0	0
After the accident, she was unable to remember what had happened.	0	0
Make sure you call me when you get home.	0	0
The company has been in trouble for some time, and its stock prices have been falling steadily.	0	1
The measure is expected to have a positive impact on the economy.	0	0
No one likes their own passport picture, except for Tom.	0	0
I love learning new languages.	0	0
The artist created a series of paintings depicting the war.	0	0
The law is a bit like a game, in that there are rules that must be followed in order to win.	0	1
I was cleaning my room when I found an old box of letters.	0	0
I can't believe that he ate an entire pizza by himself.	0	1
I wonder how many books are in the library.	0	0
You can either take the bus or the train to get to the city center.	0	0
The chairman will provide a detailed report on the company's progress.	0	0
We have to take out a loan in order to pay for the repairs.	0	0
The company is expected to release its earnings report next week.	0	0
I'm going to plant tomatoes in the front yard.	0	0
Even though the novel was written in the 1800s, its themes are still relevant today.	0	0
Even though he was only eighteen, he had the bearing of a much older man.	0	0
Her eyes filled with tears.	0	0
I'm not sure if I'm ready to make that commitment.	1	1
The children seemed to be getting rowdier and rowdier.	0	0
According to the article, the average American watches approximately four hours of television per day.	0	0
I have a meeting with the CEO at 3pm.	0	0
After years of research, scientists have finally discovered a new species of dolphin.	0	0
The strategic plan should be flexible enough to accommodate changes in the company's goals.	0	0
It's raining.	0	0
The new software is also available in a Spanish-language version.	0	0
I'm going to take a break from studying for finals and go for a walk.	0	0
Even though Joe was very tired, he stayed up to watch the end of the game.	0	0
The teacher told the students to put away their books and sit quietly at their desks.	0	0
He didn't want to believe that his best friend had betrayed him.	0	0
I don't know if I should tell her the truth.	1	1
I am an individual who believes in taking care of my own health.	0	0
The purpose of this research is to develop a better understanding of the factors that influence the decision to purchase a new car.	0	0
The dog's owner decided to put the dog down because it was too old and sick.	0	1
The number of visitors to the website has increased.	0	0
We were caught in a downpour.	0	0
I am not saying that he is a bad person, but I am saying that he is not a good person.	0	1
I don't know how she can be so happy all the time.	0	0
The fire consumed the house in minutes.	0	0
The novel has been translated into more than 50 languages.	0	0
The use of the machines is not necessarily restricted to authorized personnel.	0	0
In general, older adults are more likely to suffer from chronic illnesses than younger adults.	0	1
Although she had always been interested in art, it was not until she took that art history class that she realized how much she loved learning about different cultures and their art.	0	0
This law is designed to protect the environment.	0	1
The study found that people who eat a lot of processed meat are more likely to develop cancer.	0	0
The school is to the south of the city.	0	0
My grandmother always told me that her favorite flower was the tulip.	0	0
In the darkness, I could barely make out the figures of the other students as we filed into the auditorium.	0	0
She was very mad.	0	0
The study found that there was a correlation between anxiety and academic performance.	0	1
It is becoming increasingly difficult to find people who have not been affected by the change.	0	1
The detective was waiting for the culprit to make a mistake.	0	0
Even the most hard-working people can get fired.	0	0
It should be right now.	0	1
The poet wrote that he loved his country.	0	0
Some people believe that we should go back to the moon.	0	0
The company's new product is projected to increase sales by 20%.	0	1
The professor said on Monday he would give an exam.	0	1
Patrick did not manage to leave.	0	1
In the early hours of the morning, the streets are empty and the only sound is the occasional car.	0	0
The poet's words are like the hands of the clockmaker.	0	0
I'm going to go out on a limb and say that I think the new movie is going to be a flop.	0	0
The United Nations has set out to achieve global nuclear disarmament.	0	0
In order to be considered for the job, applicants must have a bachelor's degree.	0	0
He furrowed his brow.	0	0
Many people believe that extraterrestrial life exists on other planets.	0	0
I'll be there.	0	0
I was brought up to believe that lying is wrong.	0	0
It is my belief that the earth is round.	0	1
We can use this definition to help us see when we are acting selfishly.	0	1
The company has decided to outsource its customer service to a call center in another country.	0	0
The company has not yet released a statement about the allegations.	0	0
The cause of the accident is still unknown.	0	0
All things being equal, she would have chosen the job in New York.	0	1
A review of the literature indicates that there is a great deal of research on the topic of job satisfaction.	0	1
Due to its location, the city has a mild climate.	0	0
If a store offers a discount on an item, that means the store paid less for the item.	0	0
In spite of the fact that the economy is still in a recession, the company's sales have increased by 10 percent.	0	0
It is important to be aware of the different types of bias that can distort research findings.	0	0
The cat slept in the sun, its paws tucked under its body.	0	0
In spite of the hardships, the settlers persevered and made a home in the new land.	0	0
I'm going to buy a Nerf gun.	0	0
I forgot what room I'm in.	0	1
If the person is an athlete, then the person is in good shape.	0	0
If you want to be happy, you should live each day to the fullest.	0	0
All of the evidence points to the fact that the defendant is guilty.	0	0
All of the members of the team had to be replaced.	0	1
