text	is_ambiguous	disambiguations
I saw a dog in my sleepers	yes	['I saw a dog in my slippers, I saw a dog in my sleepers (sleepers are a type of footwear)']
I saw a dog in my nightwear	yes	['I saw a dog in my pajamas, I saw a dog in my night clothes, I saw a dog in my evening wear']
I saw a dog in my jammies	yes	['I saw a dog in my pajamas', 'I saw a dog in my clothes that are jammies']
I saw a dog in my jams	yes	['I saw a dog in my jam (clothing), I saw a dog in a jam (a type of preserve)']
I saw a dog in my pjs	yes	['I saw a dog wearing pajamas, I saw a dog while I was wearing pajamas']
I saw a dog in my shoes	yes	['I saw a dog in my shoes, I saw a dog that was wearing my shoes']
I saw a dog in my dress	yes	['I saw a dog in my dress (a dog is wearing my dress), I saw a dog that was in my dress (the dog was physically present in the room with me and my dress)']
I saw a dog in my socks	yes	['I saw a dog in my socks, I saw a dog that was wearing my socks as a garment']
I saw a dog in my coat	yes	['I saw a dog in my coat (the dog is inside my coat), I saw a dog that was wearing my coat (the dog is wearing a coat that belongs to me)']
I saw a dog in my nightshirt	yes	"[""I saw a dog in my nightshirt (the dog is in the nightshirt), I saw a dog while wearing my nightshirt (the dog is outside and I'm wearing the nightshirt)""]"
I saw a dog in my table	yes	"[""I saw a dog sitting on my table, I saw a dog that was in the category of 'table' (e.g. a table leg) in my table""]"
I saw a dog in my bedroom	yes	['I saw a dog in my bedroom, I saw a dog that belongs to me in a bedroom (not necessarily my own)']
I saw a dog in my sleep	yes	['I saw a dog in my sleep and the dog was a dream, I saw a dog that was sleeping in my presence']
I saw a dog in my bed	yes	['I saw a dog in my bed, I saw a dog that was in my bed (i.e., the dog was already in the bed)']
I saw a dog in my black	yes	"[""I saw a dog in my black coat, I saw a dog in my black dog's coat""]"
I saw a dog in my bahamas	yes	"[""I saw a dog in my home's Bahamian room, I saw a dog in the Bahamas, a country in the Caribbean, that belongs to me""]"
I saw a dog in my traumas	yes	['I saw a dog in my traumatic experiences, I saw a dog in a place called Traumas']
I saw a dog in my dioramas	yes	['I saw a dog in a diorama, I saw a dog in my dioramas (a collection of miniature scenes)']
I saw a dog in my adamas	yes	"[""I saw a dog in my Adamas, I saw a dog in my yard (assuming 'adamas' is a proper noun, possibly a street or location)""]"
I saw a dog in my llamas	yes	['I saw a dog in my pet llamas, I saw a dog in my llamas that belong to me']
You saw a dog in my pyjamas	yes	['You saw a dog wearing my pyjamas, You saw a dog while I was wearing my pyjamas']
He saw a dog in my pyjamas	yes	['He saw a dog wearing my pyjamas, He saw a dog in the vicinity of my pyjamas']
She saw a dog in my pyjamas	yes	['She saw a dog wearing my pyjamas, She saw a dog in my pyjamas (meaning the dog was wearing pyjamas that belong to the speaker)']
We saw a dog in my pyjamas	yes	['We saw a dog wearing my pyjamas, We saw a dog in the same room as my pyjamas (e.g. they are not being worn by the dog)']
They saw a dog in my pyjamas	yes	['They saw a dog wearing my pyjamas, They saw a dog in my pyjamas, but the dog is wearing them as a costume or in a playful manner.']
John saw a dog in my pyjamas	yes	['John saw a dog wearing my pyjamas, John saw a dog in my pyjamas (the dog is wearing pyjamas)']
George saw a dog in my pyjamas	yes	['George saw a dog wearing my pyjamas, George saw a dog and my pyjamas were nearby']
Alex saw a dog in my pyjamas	yes	['Alex saw a dog wearing my pyjamas, Alex saw a dog in my pyjamas that I was wearing']
Marry saw a dog in my pyjamas	yes	['Marry saw a dog wearing pyjamas, Marry saw a dog in a place where my pyjamas were present']
Jenny saw a dog in my pyjamas	yes	['Jenny saw a dog wearing my pyjamas, Jenny saw a dog while I was wearing my pyjamas']
Sophia saw a dog in my pyjamas	yes	['Sophia saw a dog wearing my pyjamas, Sophia saw a dog in my pyjamas that I was wearing']
Anna saw a dog in my pyjamas	yes	['Anna saw a dog wearing my pyjamas, Anna saw a dog in my pyjamas that she was wearing']
My mum saw a dog in my pyjamas	yes	['My mum saw a dog wearing my pyjamas, My mum saw a dog while I was wearing my pyjamas']
My father saw a dog in my pyjamas	yes	['My father saw a dog wearing my pyjamas, My father saw a dog in the location where I was wearing my pyjamas']
The man saw a dog in my pyjamas	yes	['The man saw a dog wearing my pyjamas, The man saw a dog in the room where I was wearing pyjamas']
The woman saw a dog in my pyjamas	yes	['The woman saw a dog wearing my pyjamas, The woman saw a dog, and the dog was wearing my pyjamas']
The astronaut saw a dog in my pyjamas	yes	['The astronaut saw a dog wearing my pyjamas, The astronaut saw a dog that belongs to me, who is wearing pyjamas.']
The neighbor saw a dog in my pyjamas	yes	['The neighbor saw a dog wearing my pyjamas, The neighbor saw a dog in my house, and the dog was wearing my pyjamas']
The painter saw a dog in my pyjamas	yes	['The painter saw a dog wearing my pyjamas, The painter saw a dog that was wearing my pyjamas as clothing for itself or another person.']
The doctor saw a dog in my pyjamas	yes	['The doctor saw a dog wearing my pyjamas, The doctor saw a dog in a room where someone was wearing my pyjamas']
An ice cream saw a dog in my pyjamas.	yes	['An ice cream saw a dog wearing my pyjamas, An ice cream was in my pyjamas and I saw a dog']
A volcano saw a dog in my pyjamas.	yes	['A volcano saw a dog wearing my pyjamas, A volcano saw a dog that I was wearing my pyjamas to see.']
A tornado saw a dog in my pyjamas.	yes	['A tornado saw a dog wearing my pyjamas, A tornado saw a dog while I was wearing my pyjamas']
A pencil saw a dog in my pyjamas.	yes	['A pencil saw a dog wearing my pyjamas, A pencil saw a dog in my pyjamas where I was wearing pyjamas as a dog costume.']
A lemon saw a dog in my pyjamas.	yes	['A lemon, which is a fruit, saw a dog wearing my pyjamas, which is a clothing item, in my presence.', 'A lemon, which is a fruit, saw a dog that was wearing my pyjamas, which is a clothing item, in my presence.']
A sofa saw a dog in my pyjamas.	yes	['A sofa saw a dog wearing my pyjamas, A dog saw a sofa in my pyjamas']
A bicycle saw a dog in my pyjamas.	yes	['A bicycle saw a dog wearing my pyjamas, A bicycle saw a dog that I was wearing pyjamas to see']
A banana saw a dog in my pyjamas.	yes	['A banana saw a dog wearing my pyjamas, A banana saw a dog that I was wearing pyjamas to see.']
A telescope saw a dog in my pyjamas.	yes	['A telescope saw a dog wearing my pyjamas, A telescope saw a dog that I was wearing my pyjamas to see.']
A sunflower saw a dog in my pyjamas.	yes	['A sunflower saw a dog wearing my pyjamas, A dog saw a sunflower in my pyjamas']
A compass saw a dog in my pyjamas.	yes	['A compass (an object) saw a dog wearing my pyjamas, A compass (a direction-finding device) saw a dog in the vicinity of my pyjamas']
A peanut butter jar saw a dog in my pyjamas.	yes	['A peanut butter jar saw a dog wearing pyjamas, A peanut butter jar was seen by a dog wearing pyjamas']
A stapler saw a dog in my pyjamas.	yes	['A stapler saw a dog wearing my pyjamas, A dog saw a stapler in my pyjamas']
A snowflake saw a dog in my pyjamas.	yes	['A snowflake saw a dog wearing my pyjamas, A snowflake saw a dog while I was wearing my pyjamas']
Sky saw a dog in my pyjamas.	yes	['Sky saw a dog wearing my pyjamas, The dog saw a dog in my pyjamas']
Fly saw a dog in my pyjamas.	yes	['Fly is wearing pyjamas, The dog is in my pyjamas']
By saw a dog in my pyjamas.	yes	['By saw a dog in my pyjamas means that I saw a dog wearing my pyjamas, By saw a dog in my pyjamas means that I saw a dog while I was wearing my pyjamas.']
High saw a dog in my pyjamas.	yes	['High is wearing the pyjamas, There is a dog in my pyjamas and I saw it (High is the speaker)']
Eye saw a dog in my pyjamas	yes	['The eye is wearing pyjamas, The dog is wearing pyjamas']
A yo-yo saw a dog in my pyjamas.	yes	['A yo-yo saw a dog wearing my pyjamas, A yo-yo was found in my pyjamas with a dog inside.']
I saw a cat in my pyjamas	yes	['I saw a cat wearing my pyjamas, I saw a cat in my room, wearing pyjamas as clothes, not the cat itself wearing pyjamas as an accessory.']
I saw a friend in my pyjamas	yes	['I saw a friend who was wearing my pyjamas, I saw a friend of mine who was wearing pyjamas at the time I saw them']
I saw a John in my pyjamas	yes	['I saw a person named John wearing pyjamas, I saw John wearing pyjamas (John is a person I know)']
I saw a Marry in my pyjamas	yes	['I saw a woman named Mary in my pyjamas, I saw a marriage in my pyjamas, possibly referring to a wedding or a ceremony, and I was wearing pyjamas at the time.']
I saw a woman in my pyjamas	yes	['I saw a woman wearing pyjamas, I saw a woman in a place where I was wearing pyjamas']
I saw a man in my pyjamas	yes	"[""I saw a man in my pyjamas (a man was wearing my pyjamas), I saw a man while I was wearing my pyjamas (I was wearing pyjamas when I saw the man)'""]"
I saw an elephant in my pyjamas	yes	"[""I saw an elephant in my pyjamas (the elephant was wearing pyjamas), I saw an elephant while I was wearing pyjamas (the elephant was not wearing pyjamas)'""]"
I saw a fox in my pyjamas	yes	['I saw a fox in my pyjamas (fox is wearing pyjamas), I saw a fox while I was wearing pyjamas']
I saw a colleague in my pyjamas	yes	['I saw a colleague who was wearing pyjamas, I saw a colleague while I was wearing pyjamas']
I saw a person in my pyjamas	yes	['I saw a person who was wearing my pyjamas, I saw a person in the pyjamas that I wear as sleeping attire']
I saw a surfer in my pyjamas	yes	['I saw a surfer who was wearing pyjamas, I saw a surfer while I was wearing pyjamas']
I saw a nurse in my pyjamas.	yes	['I saw a nurse (a medical professional) in my pyjamas, I saw a nurse (a garment) in my pyjamas (e.g. a type of nightgown) wearing pyjamas (another type of garment) as well.']
I saw an astronaut in my pyjamas.	yes	['I saw an astronaut in my pyjamas, I saw an astronaut wearing pyjamas.']
I saw a chef in my pyjamas.	yes	['I saw a chef in my pyjamas, I saw a chef who was wearing my pyjamas']
I saw a plumber in my pyjamas.	yes	['I saw a plumber who was wearing pyjamas, I saw a plumber while I was wearing pyjamas']
I saw a musician in my pyjamas.	yes	['I saw a musician wearing pyjamas, I saw a musician while wearing pyjamas myself']
I saw a firefighter in my pyjamas.	yes	['I saw a firefighter wearing pyjamas, I saw a person in my pyjamas who is a firefighter']
I saw my cousin in my pyjamas.	yes	['I saw my cousin while I was wearing my pyjamas, I saw my cousin in the pyjamas that belong to my cousin']
I saw my sister in my pyjamas.	yes	['I saw my sister while she was wearing my pyjamas, I saw my sister in a place where I was wearing my pyjamas']
I saw my brother in my pyjamas.	yes	['I saw my brother in my pyjamas, I saw my brother wearing my pyjamas']
I saw a movie in my pyjamas	yes	['I saw a movie in my pyjamas and the movie was in my pyjamas, I saw a movie while wearing my pyjamas']
I saw a play in my pyjamas	yes	['I saw a play in my pyjamas, I saw a play while wearing pyjamas to the play']
I saw a concert in my pyjamas	yes	['I saw a concert in my pyjamas, I saw a concert where people were wearing pyjamas']
I saw a show in my pyjamas	yes	['I saw a TV show in my pyjamas, I saw a show about pyjamas on TV']
I saw a rainbow in my pyjamas	yes	['I saw a rainbow in my pyjamas, I saw a rainbow while I was wearing my pyjamas']
I saw a telescope in my pyjamas	yes	['I saw a telescope in my pyjamas, I saw a telescope that I was wearing my pyjamas to look at.']
I saw a game in my pyjamas	yes	['I saw a game in my pyjamas, I saw a game that I was wearing my pyjamas to play in']
I saw a video in my pyjamas	yes	['I saw a video in my pyjamas, I saw a video while wearing pyjamas as a video presenter or actor in my pyjamas']
I saw a comedy in my pyjamas.	yes	['I saw a comedy film in my pyjamas, I saw a comedy show or performance in my pyjamas wearing a costume or character that is a comedy character, such as a clown.']
I saw a drama in my pyjamas.	yes	['I saw a drama (a theatrical performance) in my pyjamas, I saw a drama (a dramatic or intense situation) in my pyjamas']
I saw a dribble in my pyjamas.	yes	['I saw a dribble (a small stream of liquid) in my pyjamas, I saw a dribble (a playful term for a small amount of something, like food or liquid) in my pyjamas']
I saw a fiddle in my pyjamas.	yes	['I saw a fiddle (musical instrument) in my pyjamas, I saw a fiddle (someone who fiddles around) in my pyjamas (clothing) wearing pyjamas (as an adjective)']
I saw a lollipop in my pyjamas.	yes	['I saw a lollipop in my clothes that are pyjamas', 'I saw a lollipop while I was wearing pyjamas']
I saw a raspberry in my pyjamas.	yes	['I saw a raspberry in my pyjamas (the raspberry was in the pyjamas I was wearing), I saw a raspberry while wearing my pyjamas (I was wearing pyjamas when I saw the raspberry)']
I saw a clamour in my pyjamas.	yes	['I saw a crowd of people in my pyjamas, I saw a clamour (a loud, insistent noise) in my pyjamas']
I saw a log in my pyjamas.	yes	['I saw a log (a piece of wood) in my pyjamas, I saw a log (a logging record) in my pyjamas']
I saw a jog in my pyjamas.	yes	['I saw a jog in my pyjamas (a jog as in a run, wearing pyjamas)', 'I saw a jog in my pyjamas (a jog as in a path or trail, wearing pyjamas)']
I saw a hog in my pyjamas.	yes	['I saw a hog in my pyjamas, I saw a hog that was wearing my pyjamas']
I saw a fog in my pyjamas.	yes	['I saw a fog in my pyjamas (I was wearing pyjamas when I saw the fog), I saw a fog that was in my pyjamas (there was a fog that was inside my pyjamas)']
I saw a bog in my pyjamas.	yes	['I saw a bog in my pyjamas (a bog is a type of wetland), I saw a bog (a type of insect) in my pyjamas']
You saw a cat in my pyjamas.	yes	['You saw a cat wearing my pyjamas, You saw a cat in a place where my pyjamas were worn']
He saw a friend in my pyjamas.	yes	['He saw a friend who was wearing my pyjamas, He saw a friend in my pyjamas, but I was not wearing them at the time of seeing the friend.']
She saw a John in my pyjamas.	yes	['She saw a man named John wearing my pyjamas, She saw a person who was dressed in my pyjamas and was named John']
We saw a Marry in my pyjamas.	yes	['We saw a woman named Mary in my pyjamas, We saw a marriage in my pyjamas (e.g., a wedding ceremony) in my pyjamas']
They saw a woman in my pyjamas.	yes	['They saw a woman wearing my pyjamas, They saw a woman in the presence of someone wearing my pyjamas']
Sophia saw a fox in my pyjamas.	yes	['Sophia saw a fox wearing my pyjamas, Sophia saw a fox that was wearing my pyjamas']
Anna saw a colleague in my pyjamas.	yes	"[""Anna saw a colleague wearing Anna's pyjamas, Anna saw a colleague who was wearing pyjamas that belonged to Anna""]"
The astronaut saw a plumber in my pyjamas.	yes	['The astronaut saw a plumber wearing pyjamas, The astronaut saw a plumber who was wearing my pyjamas']
The neighbour saw a musician in my pyjamas.	yes	['The neighbour saw a musician wearing my pyjamas, The neighbour saw a musician in the same room as my pyjamas']
The doctor saw a firefighter in my pyjamas.	yes	['The doctor saw a firefighter wearing my pyjamas, The doctor saw a firefighter who was in my pyjamas']
The nurse saw my cousin in my pyjamas.	yes	['The nurse saw my cousin wearing my pyjamas, The nurse saw my pyjamas that my cousin was wearing']
You saw a cat in my sleepers.	yes	"[""You saw a cat in your sleepers, You saw a cat in someone else's sleepers (e.g. a friend's or family member's)'""]"
He saw a friend in my nightwear.	yes	['He saw a friend wearing my nightwear, He saw a friend in my presence while I was wearing nightwear']
She saw a John in my jammies.	yes	['She saw a man named John wearing her pajamas, She saw a person in her pajamas who is named John']
We saw a Marry in my jams.	yes	['We saw a Mary in my jam, We saw a marriage in my jams']
They saw a woman in my pjs.	yes	['They saw a woman wearing my pajamas, They saw a woman in a place where I was wearing pajamas']
Sophia saw a fox in my shoes.	yes	['Sophia saw a fox in her shoes, Sophia saw a fox that was wearing my shoes']
She saw a cat in her sleepers.	yes	['She saw a cat in the sleepers she was wearing, She saw a cat in her sleepers, which are a type of garment.']
She saw a friend in her nightwear.	yes	['She saw a friend who was wearing nightwear, She saw a friend while she was wearing nightwear to bed']
He saw a John in his jammies.	yes	['He saw a person named John wearing pajamas, He saw a person wearing pajamas named John']
A sunflower saw a drama in my pyjamas.	yes	['A sunflower saw a drama in my pyjamas, A drama was taking place in my pyjamas that the sunflower saw.']
A compass saw a dribble in my pyjamas.	yes	"[""A compass, a type of tool, saw a small stream or trickle (dribble) in the speaker's pyjamas, possibly indicating a leak or stain."", ""A compass, a navigational tool, saw a dribble, a small stream or trickle, in the speaker's pyjamas, which is a nonsensical and unlikely scenario.""]"
A peanut butter jar saw a fiddle in my pyjamas.	yes	"[""A peanut butter jar saw a fiddle in the speaker's pyjamas, A fiddle saw a peanut butter jar in the speaker's pyjamas""]"
A telescope saw a lollipop in my pyjamas.	yes	"[""A telescope saw a lollipop in the person's pyjamas, A telescope saw a lollipop that the person was wearing as a fashion accessory in their pyjamas""]"
A snowflake saw a raspberry in my pyjamas.	yes	"[""A snowflake saw a raspberry in the speaker's pyjamas, A raspberry was found in the speaker's pyjamas and the speaker saw it, or A snowflake saw a raspberry that was in the speaker's pyjamas, A raspberry was found in the speaker's pyjamas and a snowflake saw it""]"
A thunderstorm saw a clamour in my pyjamas.	yes	['A thunderstorm caused a clamour (loud noise) in my pyjamas, A thunderstorm saw me wearing my pyjamas and caused a clamour (commotion) in them.']
A symphony saw a storm in my pyjamas.	yes	['A symphony, a group of musicians, is wearing pyjamas, a type of clothing, to watch a storm, a weather phenomenon; A symphony, a type of music, is being played during a storm while someone is wearing pyjamas, a type of clothing.']
A dance performance saw a dance party in my pyjamas.	yes	['A dance performance was held in my pyjamas, A dance performance was held in a party in my pyjamas']
A ballet saw a pirouette in my pyjamas.	yes	['A ballet (a type of dance) saw a pirouette (a dance move) in my pyjamas, A ballet (a type of garment) saw a pirouette (a type of ballet) in my pyjamas']
A magic show saw a trick in my pyjamas.	yes	"[""A magic show saw a trick in my pyjamas (i.e., the magic show saw a trick that was hidden in the speaker's pyjamas), A magic show saw a trick that I, wearing pyjamas, performed (i.e., the speaker is a magician and performed a trick while wearing pyjamas)""]"
A roller coaster saw a thrill ride in my pyjamas.	yes	['A roller coaster saw a thrill ride wearing my pyjamas, A roller coaster saw a thrill ride that I wore my pyjamas to.']
A fly saw a sky in my telescope.	yes	['A fly saw a sky through my telescope, A fly saw a sky in a telescope I was using.']
An ice cream saw a movie in my bedsheets.	yes	"[""An ice cream is a prop in a movie, and the sentence is describing a scene where an ice cream is used in a movie; An ice cream is a metaphor for something, and the sentence is describing a surreal or whimsical scene where an ice cream is personified and is watching a movie in the speaker's bedsheets.""]"
A volcano saw a play in my bedding.	yes	"[""A volcano saw a play in my bedding, A volcano saw a play that took place in a place called 'my bedding'.""]"
I saw a cat in my sleep,	yes	['I saw a cat in my sleep, I saw a cat that was sleeping in my room']
High saw a log in my pyjamas	yes	['High saw a log in my pyjamas (High is the subject, a person who is wearing pyjamas) , High saw a log while I was wearing my pyjamas (High is a mountain or a high location, and the speaker is the one wearing pyjamas) ']
Sky saw a fog in my pyjamas	yes	"[""Sky saw a fog in my pyjamas (Sky is wearing pyjamas and saw a fog), Sky saw a fog that was in my pyjamas (There is a fog that is located in a place where my pyjamas are)'""]"
Eye saw a jog in my pyjamas	yes	['Eye is wearing pyjamas and saw a jog, Eye saw a jog while wearing pyjamas']
High saw a log in my bahamas	yes	['High saw a log in my house, High saw a log on the beach in the Bahamas']
High saw a log in my adamas	yes	['High saw a log in my adamas, High saw a log in the adamas (referring to a specific location)']
An enraged cow injured a farmer with an ax.	yes	['An enraged cow injured a farmer with an axe it was holding, A farmer was injured by an enraged cow with an axe.']
A farmer was injured by an enraged cow with an ax.	yes	['A farmer was injured by an enraged cow wielding an ax, A farmer injured a cow with an ax that was enraged.']
With farmer enraged an an injured ax cow a.	yes	['With the farmer enraged at an injured cow, an ax was used; With the farmer enraged, an injured cow was used with an ax.']
An enraged cow injured a farmer with a knife.	yes	['An enraged cow injured a farmer with a knife, An enraged farmer injured a cow with a knife']
An enraged cow injured a farmer with a hatchet.	yes	['The enraged cow used a hatchet to injure the farmer, The farmer, enraged, used a hatchet to injure the cow']
An enraged cow injured a farmer with a chopper.	yes	['An enraged cow injured a farmer with a chopper (the cow was wielding the chopper), An enraged farmer was injured by a cow wielding a chopper']
An enraged cow injured a farmer with a gun.	yes	['An enraged cow used a gun to injure a farmer, A farmer was carrying a gun that was used by an enraged cow to injure him']
An enraged cow injured a farmer with a billhook.	yes	['An enraged cow injured a farmer with a billhook, A farmer used a billhook to injure an enraged cow']
An enraged cow injured a farmer with a halberd.	yes	['An enraged cow used a halberd to injure a farmer, A farmer used a halberd to injure an enraged cow']
An enraged cow injured a farmer with a shovel.	yes	['An enraged cow injured the farmer with the shovel, An enraged farmer injured himself with the shovel']
An enraged cow injured a farmer with a hoe.	yes	['An enraged cow used a hoe to injure a farmer, A farmer used a hoe to injure another farmer', 'A farmer was injured by a cow with a hoe, A farmer used a hoe to injure a cow']
An enraged cow injured a farmer with a drill.	yes	['An enraged cow used a drill to injure the farmer, A farmer used a drill and an enraged cow injured him', 'An enraged cow injured the farmer with a drill (e.g. a farm tool), An enraged cow physically attacked the farmer and injured him with its horns or hooves, not using a drill in the classical sense']
An enraged cow injured a farmer with a mattock.	yes	['An enraged cow used a mattock to injure the farmer, The farmer was wielding a mattock and was injured by an enraged cow']
An enraged cow injured a farmer with a pancake.	yes	['An enraged cow injured a farmer with a pancake, A farmer was injured by an enraged cow with a pancake']
An enraged cow injured a farmer with a rubber duck.	yes	['The enraged cow used a rubber duck to injure the farmer, The farmer was holding a rubber duck when the enraged cow injured him']
An enraged cow injured a farmer with a waterfall.	yes	"[""A cow's waterfall injured a farmer, A farmer was injured while standing in front of a waterfall""]"
An enraged cow injured a farmer with a spaghetti.	yes	['An enraged cow used a spaghetti as a weapon to injure the farmer, A farmer was injured while handling or eating spaghetti.']
An enraged cow injured a farmer with a snowflake.	yes	['The cow used a snowflake as a weapon to injure the farmer, A snowflake fell from the sky and injured the farmer, causing the cow to become enraged.']
An enraged cow injured a farmer with a feather.	yes	['The enraged cow used a feather to injure the farmer, The farmer was wearing a feather and got injured by the enraged cow']
An enraged cow injured a farmer with a popsicle.	yes	['The enraged cow injured the farmer with a popsicle, The farmer was enraged and injured themselves with a popsicle while handling a cow.']
An enraged cow injured a farmer with a rainbow.	yes	"[""An enraged cow injured the farmer with a rainbow as a projectile, A rainbow was used to describe the cow's color or appearance and 'injured' is a metaphorical expression"", ""An enraged cow physically injured the farmer, and 'rainbow' is a mistake or an incorrect description of the cow's appearance""]"
An enraged cow injured a farmer with a tax.	yes	['A cow is a type of tax (e.g., a property tax), and the farmer was injured by the tax, or an enraged cow injured a farmer with a physical object (e.g., a stick) called a tax.']
An enraged cow injured a farmer with a pax.	yes	['An enraged cow used a pax (a type of ball or disc) to injure the farmer, A farmer was injured by an enraged cow and also happened to be carrying or using a pax (a type of ball or disc) at the time.']
An enraged dog wounded a farmer with an ax.	yes	['An enraged dog used an ax to wound the farmer, A farmer used an ax to wound the farmer (with the dog being enraged)']
A furious dog wounded a farmer with an ax.	yes	['A furious dog attacked a farmer with an ax, A furious farmer attacked a dog with an ax']
An enraged cat wounded a farmer with an ax.	yes	['An enraged cat used an ax to wound a farmer, A farmer used an ax to wound an enraged cat']
A furious cat wounded a farmer with an ax.	yes	['A furious cat used an ax to wound a farmer, A farmer used an ax to wound a furious cat']
An enraged fox wounded a farmer with an ax.	yes	['An enraged fox used an ax to wound a farmer, A farmer used an ax to wound an enraged fox']
A furious fox wounded a farmer with an ax.	yes	['A furious fox used an ax to wound a farmer, A farmer used an ax to wound a furious fox']
An enraged pig wounded a farmer with an ax.	yes	['An enraged pig used an ax to wound the farmer, The farmer used an ax to wound an enraged pig']
A furious pig wounded a farmer with an ax.	yes	['A furious pig attacked a farmer with an ax, causing the farmer to become wounded; A furious farmer attacked a pig with an ax, causing the pig to become wounded.']
An enraged horse wounded a farmer with an ax.	yes	['An enraged horse used an ax to wound a farmer, A farmer used an ax to wound an enraged horse']
A furious horse wounded a farmer with an ax.	yes	['A furious horse used an ax to wound the farmer, A farmer used an ax to wound a furious horse']
An enraged taurus wounded a farmer with an ax.	yes	['An enraged bull (Taurus is a bull) wounded a farmer with an ax, An enraged person (Taurus is also a zodiac sign) wounded a farmer with an ax']
A furious taurus wounded a farmer with an ax.	yes	['A taurus (the zodiac sign) got furious and wounded a farmer with an ax, A furious person (not necessarily a taurus) got an ax and wounded a farmer who was a taurus.']
An enraged eagle wounded a farmer with an ax.	yes	['An enraged eagle used an ax to wound a farmer, A farmer used an ax to wound an enraged eagle']
A furious eagle wounded a farmer with an ax.	yes	['An eagle, possibly a mythical or symbolic one, attacked a farmer with an ax, causing the farmer to become wounded; A farmer, possibly in a fit of rage or self-defense, attacked an eagle with an ax, causing the eagle to become wounded.']
A furious girl wounded a farmer with an ax.	yes	['A furious girl attacked a farmer with an ax, A furious girl, who was a farmer, wounded herself with an ax.']
A furious boy wounded a farmer with an ax.	yes	['A furious boy attacked a farmer with an ax, A furious farmer was wounded by a boy wielding an ax']
A furious woman wounded a farmer with an ax.	yes	['A furious woman used an ax to wound a farmer, A furious woman was wounded by a farmer using an ax']
A furious man wounded a farmer with an ax.	yes	['The man used an ax to wound the farmer, The man was wounded by the farmer with an ax']
A furious doctor wounded a farmer with an ax.	yes	['A furious doctor attacked a farmer with an ax, A furious doctor, who was a farmer, wounded himself with an ax']
A furious soldier wounded a farmer with an ax.	yes	['A furious soldier attacked a farmer with an ax, A furious soldier used an ax to wound a farmer']
An enraged rainbow injured a farmer with an ax.	yes	['An enraged rainbow injured a farmer with an ax, A farmer was injured by an enraged rainbow wielding an ax.']
An enraged telescope injured a farmer with an ax.	yes	['An enraged telescope injured a farmer with an ax, A farmer, enraged, injured another farmer with an ax.']
An enraged curtain injured a farmer with an ax.	yes	"[""An enraged curtain injured a farmer with an ax, A curtain in the farmer's house injured the farmer with an ax because the curtain was enraged (e.g., due to a malfunction or a supernatural phenomenon)""]"
An enraged yellow injured a farmer with an ax.	yes	['An enraged yellow (a color) injured a farmer with an ax, An enraged person (a human) named yellow (a name) injured a farmer with an ax']
An enraged phone injured a farmer with an ax.	yes	['An enraged phone injured a farmer with an ax, A farmer was injured by an enraged phone wielding an ax']
An enraged bag injured a farmer with an ax.	yes	['An enraged bag injured a farmer with an ax, A bag carried by an enraged farmer injured another farmer with an ax']
An enraged unicorn injured a farmer with an ax.	yes	['An enraged unicorn injured a farmer with an ax, A farmer used an ax to injure an enraged unicorn.']
An enraged toaster injured a farmer with an ax.	yes	['An enraged toaster attacked a farmer with an ax, A farmer attacked another person with an ax after being enraged by a toaster.']
An enraged pineapple injured a farmer with an ax.	yes	['An enraged pineapple attacked a farmer with an ax, causing the farmer to get injured; A farmer, enraged, used an ax to injure himself or another person.']
An enraged spaceship injured a farmer with an ax.	yes	['An enraged spaceship injured a farmer with an ax, An enraged farmer injured a farmer with an ax.']
An enraged banana injured a farmer with an ax.	yes	['An enraged banana attacked a farmer with an ax, An enraged farmer attacked a banana with an ax']
An enraged pillow injured a farmer with an ax.	yes	['An enraged pillow injured a farmer with an ax as the pillow was used as a weapon, An enraged farmer injured a pillow with an ax as the farmer was angry and accidentally hit the pillow with the ax']
An enraged donut injured a farmer with an ax.	yes	['An enraged donut injured a farmer with an ax, A farmer was injured by an enraged donut using an ax']
An enraged rainbow injured a farmer with an ax.	yes	['An enraged rainbow injured a farmer with an ax (rainbow is a person or entity that can take physical actions), An enraged rainbow injured a farmer with an ax (rainbow is a natural phenomenon that cannot take physical actions)']
An enraged typewriter injured a farmer with an ax.	yes	['An enraged typewriter injured a farmer with an ax, A farmer used an ax to injure an enraged typewriter']
An enraged allow injured a farmer with an ax.	yes	['An enraged allow injured a farmer with an ax, An enraged farmer injured an allow with an ax']
An enraged now injured a farmer with an ax. 	yes	['An enraged person (e.g. a person who is angry) injured a farmer with an ax, An enraged (a type of axe) injured a farmer with an ax.']
An enraged bow injured a farmer with an ax.	yes	['An enraged bow (as a weapon) injured a farmer with an ax (as a tool), An enraged farmer (as a person) injured a bow (as an object) with an ax (as a tool)']
An enraged wow injured a farmer with an ax.	yes	['An enraged wow (a wolverine) injured a farmer with an ax, An enraged wow (an expression of strong emotion) injured a farmer with an ax']
An enraged how injured a farmer with an ax.	yes	['An enraged person injured a farmer with an ax, An enraged farmer injured themselves with an ax.']
An enraged cow injured a chef with an ax.	yes	['An enraged cow injured a chef with an axe used by the chef, An enraged cow injured a chef who was wielding an axe']
An enraged cow injured a magician with an ax.	yes	['An enraged cow used an ax to injure a magician, A magician used an ax to injure an enraged cow']
An enraged cow injured a soldier with an ax.	yes	['The enraged cow injured a soldier with an ax, A soldier was enraged and injured another person with an ax.']
