text	is_ambiguous	disambiguations	true_ambig_status
Jenny saw a dog in my pyjamas	True	['Jenny saw a dog wearing my pyjamas, Jenny saw a dog that was in the same location as my pyjamas (i.e., my room or house) and was wearing something else.']	1
Sophia saw a dog in my pyjamas	True	['Sophia saw a dog wearing my pyjamas, Sophia saw a dog that was in the same location as my pyjamas (e.g. in my room or house) and not necessarily wearing them.']	1
Anna saw a dog in my pyjamas	True	"['Anna saw a dog wearing my pyjamas', ""Anna saw a dog in her pyjamas, and the speaker is referring to Anna's pyjamas, not the speaker's own pyjamas.""]"	1
My mum saw a dog in my pyjamas	True	['My mum saw a dog wearing my pyjamas', 'My mum saw a dog that was in the same room as my pyjamas (e.g. my bedroom) and not wearing them.']	1
My father saw a dog in my pyjamas	True	['My father saw a dog wearing my pyjamas, My father saw a dog in the location where I was wearing my pyjamas']	1
The man saw a dog in my pyjamas	True	['The man saw a dog wearing my pyjamas, The man saw a dog that was wearing my pyjamas (i.e. the dog was wearing my pyjamas) and the man was present in the scene.']	1
The woman saw a dog in my pyjamas	True	['The woman saw a dog wearing my pyjamas, The woman saw a dog that was in my bedroom, wearing my pyjamas.']	1
The astronaut saw a dog in my pyjamas	True	['The astronaut saw a dog wearing my pyjamas, The astronaut saw a dog in my house, wearing pyjamas.']	1
The neighbor saw a dog in my pyjamas	True	['The neighbor saw a dog wearing my pyjamas, The neighbor saw a dog in my house, and the dog was wearing pyjamas.']	1
The painter saw a dog in my pyjamas	True	['The painter saw a dog wearing my pyjamas, The painter saw a dog that I was wearing my pyjamas to.']	1
The doctor saw a dog in my pyjamas	True	['The doctor saw a dog wearing my pyjamas, The doctor saw a dog that was in the same location as me, wearing my pyjamas.']	1
An ice cream saw a dog in my pyjamas.	True	"[""An ice cream, which is usually a person's companion, saw a dog wearing my pyjamas, or An ice cream, which is a sweet treat, was seen by a dog wearing my pyjamas.""]"	0
A volcano saw a dog in my pyjamas.	True	['A volcano, which is often personified, saw a dog wearing my pyjamas, or A volcano erupted in an area where I was wearing my pyjamas and saw a dog.']	0
A tornado saw a dog in my pyjamas.	True	['A tornado, a natural disaster, saw a dog wearing my pyjamas, and I was not wearing them.', 'A tornado, a dog, saw a dog in my pyjamas, and it was wearing them.']	0
A pencil saw a dog in my pyjamas.	True	['A pencil was used to see a dog that was wearing my pyjamas, A pencil was lying in my pyjamas and I saw a dog.']	0
A lemon saw a dog in my pyjamas.	True	['A lemon, which is a type of fruit, saw a dog that was wearing my pyjamas, or A lemon-shaped object, such as a toy or a figurine, saw a dog in my pyjamas.']	0
A sofa saw a dog in my pyjamas.	True	['A sofa with a built-in camera or sensor detected a dog wearing my pyjamas, A sofa was placed in a location where a dog was wearing my pyjamas and I was nearby.']	0
A bicycle saw a dog in my pyjamas.	True	"[""A bicycle with a camera or sensor on it saw a dog wearing a pair of my pyjamas, a dog saw a bicycle in my pyjamas (which is not possible, but it's a possible interpretation)""]"	0
A banana saw a dog in my pyjamas.	True	['A banana, which is often personified, saw a dog wearing my pyjamas, or A banana was sitting on something, and I was wearing pyjamas when I saw a dog.']	0
A telescope saw a dog in my pyjamas.	True	['A telescope, which is typically an optical instrument, saw a dog wearing my pyjamas, or The telescope I was wearing saw a dog, meaning the telescope was somehow attached to or part of my pyjamas.']	0
A sunflower saw a dog in my pyjamas.	True	['A sunflower with the ability to see saw a dog wearing my pyjamas, A sunflower was seen by me wearing my pyjamas and a dog was present.']	0
A compass saw a dog in my pyjamas.	True	['A compass, which is an object, saw a dog wearing my pyjamas, or A compass, which is a direction-finding device, saw a dog in the location where I was wearing my pyjamas.']	0
A peanut butter jar saw a dog in my pyjamas.	True	['A peanut butter jar was placed on a dog that was wearing my pyjamas, A peanut butter jar was in a room where a dog was wearing my pyjamas and the jar could see the dog.']	0
A stapler saw a dog in my pyjamas.	True	"[""A stapler, which is an inanimate object, saw a dog wearing a pair of my pyjamas, or A stapler was found in my pyjamas, and the sentence implies that the speaker's pyjamas are somehow unusual or unexpected.""]"	0
A snowflake saw a dog in my pyjamas.	True	['A snowflake, which is an unusual observer, saw a dog wearing my pyjamas, or A snowflake landed on something, and I was wearing my pyjamas when I saw a dog.']	0
Sky saw a dog in my pyjamas.	True	['Sky saw a dog wearing my pyjamas, Sky saw a dog while I was wearing my pyjamas']	0
Fly saw a dog in my pyjamas.	True	['Fly, a fly, saw a dog wearing my pyjamas; A fly saw a dog that was wearing my pyjamas.']	0
By saw a dog in my pyjamas.	True	['By someone saw a dog wearing my pyjamas, By I saw a dog while I was wearing my pyjamas.']	0
High saw a dog in my pyjamas.	True	['High saw a dog wearing my pyjamas, High saw a dog that was wearing my pyjamas.']	0
Eye saw a dog in my pyjamas	True	['I saw a dog wearing my pyjamas, I saw a dog while I was wearing my pyjamas']	0
A yo-yo saw a dog in my pyjamas.	True	['A yo-yo with a camera or sensor attached saw a dog wearing my pyjamas, A yo-yo that I was wearing or holding saw a dog in my pyjamas.']	0
I saw a cat in my pyjamas	True	['I saw a cat wearing my pyjamas, I saw a cat that was in the same room as my pyjamas (i.e. my bedroom) or on my bed, which is where I keep my pyjamas.']	1
I saw a friend in my pyjamas	True	['I saw a friend who was wearing my pyjamas, I saw a friend of mine while I was wearing my pyjamas']	1
I saw a John in my pyjamas	True	['I saw a person named John wearing pyjamas, I saw a picture or representation of John (e.g. a statue or drawing) wearing pyjamas']	1
I saw a Marry in my pyjamas	True	['I saw a woman named Mary in my pyjamas, I saw a female deer (fawn) in my pyjamas']	1
I saw a woman in my pyjamas	True	['I saw a woman wearing my pyjamas, I saw a woman in my house, wearing pyjamas.']	1
I saw a man in my pyjamas	True	['I saw a man wearing my pyjamas, I saw a man who was wearing pyjamas in my presence']	1
I saw an elephant in my pyjamas	True	['I saw an elephant in my pyjamas, wearing them as a costume; I saw an elephant wearing my pyjamas, perhaps in a dream or illusion.']	1
I saw a fox in my pyjamas	True	['I saw a fox, a type of animal, wearing my pyjamas; I saw a fox, a trickster figure, in a scene or situation related to my pyjamas.']	1
I saw a colleague in my pyjamas	True	['I saw a colleague who was wearing pyjamas, I saw a colleague of mine wearing my pyjamas']	1
I saw a person in my pyjamas	True	['I saw a person wearing my pyjamas, I saw a person while I was wearing my pyjamas']	1
I saw a surfer in my pyjamas	True	['I saw a surfer who was wearing pyjamas, I saw a surfer while I was wearing pyjamas']	1
I saw a nurse in my pyjamas.	True	['I saw a nurse (a medical professional) wearing my pyjamas, I saw a nurse (a person who wears pyjamas) in my pyjamas.']	1
I saw an astronaut in my pyjamas.	True	['I saw an astronaut wearing my pyjamas, I saw an astronaut while I was wearing my pyjamas.']	1
I saw a chef in my pyjamas.	True	['I saw a chef who was wearing pyjamas, I saw a chef while I was wearing pyjamas.']	1
I saw a plumber in my pyjamas.	True	['I saw a plumber who was wearing pyjamas, I saw a plumber while I was wearing pyjamas.']	1
I saw a musician in my pyjamas.	True	['I saw a musician who was wearing my pyjamas, I saw a musician while I was wearing my pyjamas.']	1
I saw a firefighter in my pyjamas.	True	['I saw a firefighter wearing my pyjamas, I saw a firefighter while I was wearing my pyjamas.']	1
I saw my cousin in my pyjamas.	True	['I saw my cousin wearing my pyjamas, I saw my cousin while I was wearing my pyjamas']	1
I saw my sister in my pyjamas.	True	['I saw my sister wearing my pyjamas, I saw my sister while I was wearing my pyjamas']	1
I saw my brother in my pyjamas.	True	['I saw my brother wearing my pyjamas', 'I saw my brother while I was wearing my pyjamas']	1
I saw a movie in my pyjamas	True	['I saw a movie in my pyjamas, referring to the physical act of watching a movie while wearing pyjamas; I saw a movie, and the movie was about pyjamas.']	0
I saw a play in my pyjamas	True	['I saw a theatrical play in my pyjamas, I saw a play (as in, a game) in my pyjamas, wore them to watch the play.']	0
I saw a concert in my pyjamas	True	['I saw a concert in my pyjamas (I attended a musical performance while wearing my nightclothes) , I saw a concert (a visual or audio presentation) in my pyjamas (I watched the concert while wearing my nightclothes) ']	0
I saw a show in my pyjamas	True	['I saw a television show while wearing my pyjamas', 'I saw a performance or event in my pyjamas, possibly in a theatre or other public setting.']	0
I saw a rainbow in my pyjamas	True	['I saw a rainbow in my pyjamas (literally, I was wearing pyjamas when I saw the rainbow) , I saw a rainbow in my pyjamas (I saw a rainbow that was located in my pyjamas, which is unlikely but possible if the pyjamas were made of a transparent or reflective material) ']	0
I saw a telescope in my pyjamas	True	"[""I saw a telescope in my pyjamas (I was wearing my pyjamas when I saw the telescope), I saw a telescope that was in my pyjamas (the telescope was located in a place where my pyjamas were)'""]"	0
I saw a game in my pyjamas	True	['I saw a video game in my pyjamas, I saw a game of a sport or activity being played while wearing my pyjamas']	0
I saw a video in my pyjamas	True	['I saw a video recording of someone wearing pyjamas, I saw a video while wearing my pyjamas']	0
I saw a comedy in my pyjamas.	True	['I saw a comedy film in my pyjamas, I wore my pyjamas to a comedy performance.']	0
I saw a drama in my pyjamas.	True	['I saw a drama performance while wearing my pyjamas, I saw a dramatic scene or situation unfold while I was wearing my pyjamas.']	0
I saw a dribble in my pyjamas.	True	['I saw a dribble of water in my pyjamas, I saw a dribble (a type of basketball play) while wearing my pyjamas.']	0
I saw a fiddle in my pyjamas.	True	['I saw a musical instrument called a fiddle while wearing my pyjamas, I saw a fiddle (a small, furry animal) in my pyjamas.']	0
I saw a lollipop in my pyjamas.	True	['I saw a lollipop in my pyjamas, meaning I was wearing my pyjamas when I saw the lollipop; I saw a lollipop that was in my pyjamas, meaning the lollipop was somehow located inside or within my pyjamas.']	0
I saw a raspberry in my pyjamas.	True	['I saw a raspberry fruit in my pyjamas, I saw a raspberry-colored item (e.g. a shirt) in my pyjamas.']	0
I saw a clamour in my pyjamas.	True	['I saw a group of people making a loud, insistent noise in my pyjamas, I was wearing my pyjamas when I saw a clamour (a sudden, intense uproar) happening somewhere else.']	0
I saw a log in my pyjamas.	True	['I saw a log (a piece of wood) in my pyjamas (clothing), I saw a log (a person who is a logger) in my pyjamas (not wearing any clothing)']	0
I saw a jog in my pyjamas.	True	['I saw a jog in my pyjamas, meaning I wore my pyjamas while jogging; I saw a jog (a short run) in my pyjamas, meaning I saw a run in my pyjamas while I was wearing them.']	0
I saw a hog in my pyjamas.	True	['I saw a hog wearing my pyjamas, I saw a hog while I was wearing my pyjamas.']	0
I saw a fog in my pyjamas.	True	['I saw a fog in my pyjamas, referring to a type of clothing; I saw a fog, and I was wearing my pyjamas at the time.']	0
I saw a bog in my pyjamas.	True	['I saw a bog in a marshy area while wearing my pyjamas, I saw a bog (a type of swamp) while I was wearing my pyjamas.']	0
You saw a cat in my pyjamas.	True	['You saw a cat wearing my pyjamas, You saw a cat that was in the same room as my pyjamas (i.e., my pyjamas were nearby or visible)%']	1
He saw a friend in my pyjamas.	True	['He saw a friend who was wearing my pyjamas', 'He saw someone wearing pyjamas that belonged to my friend']	1
She saw a John in my pyjamas.	True	['She saw someone named John wearing my pyjamas, She saw a person who looked like me (or was mistaken for me) wearing pyjamas.']	1
We saw a Marry in my pyjamas.	True	"['We saw a woman named Mary in my pyjamas', ""We saw a species of deer called a Marry in my pyjamas (Marry is a type of deer, although it's not a commonly known name)'""]"	1
They saw a woman in my pyjamas.	True	['They saw a woman wearing my pyjamas', 'They saw a woman who was in the same room as my pyjamas, possibly referring to a display or a collection of pyjamas.']	1
Sophia saw a fox in my pyjamas.	True	['Sophia saw a fox that was wearing my pyjamas, Sophia saw a fox while she was wearing my pyjamas.']	1
Anna saw a colleague in my pyjamas.	True	['Anna saw a colleague wearing my pyjamas, Anna saw a colleague in her pyjamas']	1
The astronaut saw a plumber in my pyjamas.	True	['The astronaut saw a plumber who was wearing my pyjamas, The astronaut saw a plumber and the plumber was wearing my pyjamas.']	1
The neighbour saw a musician in my pyjamas.	True	['The neighbour saw a musician who was wearing my pyjamas, The neighbour saw a musician who was in my house and happened to be wearing pyjamas.']	1
The doctor saw a firefighter in my pyjamas.	True	['The doctor saw a firefighter who was wearing my pyjamas, The doctor saw a firefighter and my pyjamas were nearby.']	1
The nurse saw my cousin in my pyjamas.	True	['The nurse saw my cousin wearing my pyjamas, The nurse saw my cousin in the same room where I was wearing my pyjamas.']	1
You saw a cat in my sleepers.	True	['You saw a cat in my sleepers, meaning you saw a cat in my slippers.']	1
He saw a friend in my nightwear.	True	['He saw a friend who was wearing my nightwear', 'He saw a friend of mine wearing nightwear']	1
She saw a John in my jammies.	True	"[""She saw a person named John wearing her pajamas, She saw a person wearing pajamas with the name 'John' printed on them.""]"	1
We saw a Marry in my jams.	True	['We saw a Mary in my jam, We saw a marriage in my jam jars']	1
They saw a woman in my pjs.	True	['They saw a woman wearing my pajamas, They saw a woman in my pajama shop.']	1
Sophia saw a fox in my shoes.	True	['Sophia saw a fox that was wearing my shoes', 'Sophia saw a fox that was located in the place where my shoes were']	1
She saw a cat in her sleepers.	True	['She saw a cat that was wearing her sleepers', 'She saw a cat while she was wearing her sleepers']	1
She saw a friend in her nightwear.	True	['She saw a friend who was wearing nightwear, She saw a friend while she was wearing nightwear herself.']	1
He saw a John in his jammies.	True	['He saw a person named John wearing pajamas, He saw a picture or figurine of John wearing pajamas.']	1
A sunflower saw a drama in my pyjamas.	True	['A sunflower saw a drama unfolding in the pattern of my pyjamas, A sunflower saw a drama (a play or performance) in my pyjamas, wearing them as a costume.']	0
A compass saw a dribble in my pyjamas.	True	"[""A compass, a tool used for navigation, saw a small amount of liquid (dribble) in the speaker's pyjamas; A compass, a type of sewing tool, saw a small opening or hole (dribble) in the speaker's pyjamas.""]"	0
A peanut butter jar saw a fiddle in my pyjamas.	True	"['A peanut butter jar was placed next to a musical instrument, which is a fiddle, and I was wearing pyjamas.', ""A peanut butter jar somehow saw a fiddle, and I was wearing pyjamas, although it's unclear what kind of 'saw' is meant.""]"	0
A telescope saw a lollipop in my pyjamas.	True	['A telescope, which is an optical instrument, saw a lollipop in my pyjamas, implying that the telescope was somehow magically able to see a lollipop inside my pyjamas.', 'A person wearing pyjamas had a telescope and saw a lollipop, which is a more literal and realistic interpretation.']	0
A snowflake saw a raspberry in my pyjamas.	True	['A snowflake was on my pyjamas and I saw a raspberry there', 'A snowflake saw a raspberry that was on my pyjamas or in my pyjamas (e.g. as a pattern or design)']	0
A thunderstorm saw a clamour in my pyjamas.	True	['A thunderstorm caused a clamour in my pyjamas, A clamour, a loud commotion, was seen by a thunderstorm, which I was wearing as my pyjamas.']	0
A symphony saw a storm in my pyjamas.	True	"[""A symphony, a musical composition, saw a storm in the composer's pyjamas; A symphony, a group of musicians, saw a storm while they were performing in their pyjamas.""]"	0
A dance performance saw a dance party in my pyjamas.	True	['A dance performance was held while I was wearing dance party in my pyjamas, A dance performance was held, and I wore pyjamas to the dance party.']	0
A ballet saw a pirouette in my pyjamas.	True	['A ballet (a type of dance) saw a pirouette (a type of dance move) in my pyjamas, A ballet (a performance) saw a pirouette (a person) in my pyjamas.']	0
A magic show saw a trick in my pyjamas.	True	['A magic show saw a trick that was hidden in my pyjamas, A magic show performed a trick on me while I was wearing my pyjamas.']	0
A roller coaster saw a thrill ride in my pyjamas.	True	['A roller coaster saw a thrill ride while I was wearing my pyjamas, A roller coaster was a thrill ride that I saw while wearing my pyjamas.']	0
A fly saw a sky in my telescope.	True	['A fly (the insect) saw a sky through my telescope.', 'A fly (a type of aerial vehicle) saw a sky in my telescope.']	0
An ice cream saw a movie in my bedsheets.	True	['An ice cream was placed on my bed, and someone saw a movie in the bedsheets', 'An ice cream was somehow magically able to see a movie in my bedsheets, and it was somehow wrapped in my bedsheets while doing so']	0
A volcano saw a play in my bedding.	True	['A volcano, a mountainous landform that can erupt, saw a play in my bedding, meaning it observed a theatrical performance from a unique perspective. A volcano, a type of theatrical device used in drama, saw a play in my bedding, meaning it was used to create a dramatic effect in the bedding, possibly a bedspread or duvet cover.']	0
I saw a cat in my sleep,	True	['I saw a cat in my sleep, I saw a cat while I was sleeping; I saw a cat in my sleep (as in, I had a vivid dream about a cat) and I was asleep.']	0
High saw a log in my pyjamas	True	['High saw a log in my pyjamas, High saw a log while wearing my pyjamas']	0
Sky saw a fog in my pyjamas	True	['Sky saw a fog in my pyjamas (metaphorical interpretation: Sky, the atmosphere, is experiencing a fog, and I am wearing my pyjamas), Sky saw a fog (a physical entity) in my pyjamas (I am wearing my pyjamas and there is a fog nearby)']	0
Eye saw a jog in my pyjamas	True	"[""Eye saw a jog in my pyjamas (meaning the speaker's eye noticed a jog/walk in their own pyjamas), Eye saw a jogger in my pyjamas (meaning the speaker saw a person jogging while wearing the speaker's pyjamas)""]"	0
High saw a log in my bahamas	True	"[""High saw a log in my backyard, High saw a log in the Bahamas (a country) in my possession (e.g. a souvenir)'""]"	0
High saw a log in my adamas	True	['High saw a log in my yard, High saw a log in my Adamas (Adamas is a rare mineral)']	0
An enraged cow injured a farmer with an ax.	True	['An enraged cow used its hooves to injure a farmer, An enraged farmer used an ax to injure a cow.']	1
A farmer was injured by an enraged cow with an ax.	True	['A farmer was injured by an enraged cow that attacked him with an ax, A farmer was injured while using an ax to slaughter an enraged cow.']	0
With farmer enraged an an injured ax cow a.	True	['With a farmer enraged, an injured ax struck a cow, an an injured cow.']	0
An enraged cow injured a farmer with a knife.	True	['An enraged cow attacked a farmer with its horns, An enraged farmer used a knife to injure a cow.']	1
An enraged cow injured a farmer with a hatchet.	True	['An enraged cow attacked a farmer with its horns, injuring the farmer with a hatchet.', 'An enraged farmer attacked a cow with a hatchet, injuring the cow.']	1
An enraged cow injured a farmer with a chopper.	True	['An enraged cow attacked a farmer with its horns, An enraged farmer used a chopper to injure a cow.']	1
An enraged cow injured a farmer with a gun.	True	['The cow was enraged and attacked the farmer with its hooves, causing injury. The cow used a gun that the farmer had left nearby and injured the farmer with it.']	1
An enraged cow injured a farmer with a billhook.	True	['An enraged cow attacked a farmer with its horns, An enraged farmer used a billhook to injure a cow.']	1
An enraged cow injured a farmer with a halberd.	True	['An enraged cow attacked the farmer with its hooves, injuring him. An enraged farmer used a halberd to injure the cow.']	1
An enraged cow injured a farmer with a shovel.	True	"['An enraged cow attacked the farmer with a shovel, injuring them.', ""The farmer, enraged by the cow's behavior, injured the cow with a shovel.""]"	1
An enraged cow injured a farmer with a hoe.	True	['An enraged cow used a hoe to attack and injure a farmer, or An enraged farmer was injured while using a hoe to tend to a cow.']	1
An enraged cow injured a farmer with a drill.	True	"[""An enraged cow used its horns or hooves to physically attack and injure a farmer, causing harm to the farmer's body."", 'A farmer, who was enraged, used a drill to cause harm or injury to a cow.']"	1
An enraged cow injured a farmer with a mattock.	True	['An enraged cow attacked a farmer with its hooves, causing an injury.', 'A farmer, enraged, used a mattock to injure a cow.']	1
An enraged cow injured a farmer with a pancake.	True	"[""An enraged cow attacked the farmer with its horns, causing an injury, and then used a pancake to try to soothe the farmer's wounds"", 'A farmer, enraged by something, used a pancake to injure the cow, which was not harmed seriously']"	0
An enraged cow injured a farmer with a rubber duck.	True	['An enraged cow physically attacked a farmer with its horns, causing injury. A rubber duck was somehow involved in the attack, perhaps as a distraction or a makeshift weapon.', 'An enraged cow threw a rubber duck, which accidentally hit a farmer, causing injury.']	0
An enraged cow injured a farmer with a waterfall.	True	['An enraged cow physically attacked a farmer, causing injury, and then accidentally knocked them into a nearby waterfall.', 'A farmer, who was injured while trying to cross a waterfall, was attacked by an enraged cow.']	0
An enraged cow injured a farmer with a spaghetti.	True	['An enraged cow physically attacked the farmer with its horns, causing injuries. An enraged cow, who was eating spaghetti, accidentally dropped a plate of spaghetti on the farmer, causing an injury.']	0
An enraged cow injured a farmer with a snowflake.	True	['An enraged cow, driven by anger, attacked a farmer and caused an injury, and as a result, a snowflake fell from the sky.', 'A cow, enraged by the cold weather, was injured by a snowflake that fell on it, and in its pain, it injured a farmer.']	0
An enraged cow injured a farmer with a feather.	True	['An enraged cow attacked the farmer with its horns, injuring them.', 'An enraged cow used a feather as a projectile to injure the farmer.']	0
An enraged cow injured a farmer with a popsicle.	True	"['An enraged cow physically attacked the farmer, causing an injury, and in the process, used a popsicle as a weapon.', ""The farmer, who was enraged, used a popsicle to injure himself, possibly as a result of a cow's accidental kick or collision.""]"	0
An enraged cow injured a farmer with a rainbow.	True	"[""An enraged cow physically attacked a farmer and accidentally left a rainbow-colored mark on the farmer's body"", 'A cow, enraged by the presence of a rainbow, somehow managed to injure a farmer with it, possibly by using it as a projectile or causing the farmer to slip and fall on it']"	0
An enraged cow injured a farmer with a tax.	True	"[""An enraged cow kicked a farmer with its hoof, which is a tax on the farmer's livestock."", 'An enraged cow injured a farmer with a tax bill, which the farmer was unable to pay.']"	0
An enraged cow injured a farmer with a pax.	True	['An enraged cow injured a farmer with its horns, An enraged cow injured a farmer with a pacemaker.']	0
An enraged dog wounded a farmer with an ax.	True	['An enraged dog attacked a farmer with its teeth, An enraged farmer used an ax to wound a dog.']	1
A furious dog wounded a farmer with an ax.	True	['A furious dog attacked a farmer with its teeth, A furious farmer used an ax to wound a dog.']	1
An enraged cat wounded a farmer with an ax.	True	['An enraged cat used its claws to wound a farmer, An enraged farmer used an ax to wound a cat.']	1
A furious cat wounded a farmer with an ax.	True	['A furious cat, being an aggressive animal, attacked the farmer with its claws, causing injury. A furious cat, being a cat that was used as a tool, was wielded by the farmer to wound himself.']	1
An enraged fox wounded a farmer with an ax.	True	['An enraged fox attacked a farmer with its teeth, An enraged fox used an ax to wound a farmer.']	1
A furious fox wounded a farmer with an ax.	True	['A furious fox, being an animal, attacked the farmer with its sharp claws, wounding him. A furious farmer, being angry, used an ax to wound the fox that was attacking him.']	1
An enraged pig wounded a farmer with an ax.	True	['An enraged pig attacked a farmer with its hooves, An enraged farmer attacked a pig with an ax']	1
A furious pig wounded a farmer with an ax.	True	['A furious pig attacked a farmer with its hooves, A furious farmer wounded a pig with an ax.']	1
An enraged horse wounded a farmer with an ax.	True	['An enraged horse attacked a farmer with its hooves, An enraged farmer used an ax to wound a horse.']	1
A furious horse wounded a farmer with an ax.	True	['A farmer was using an ax to wound a furious horse, A furious horse used an ax to wound a farmer']	1
An enraged taurus wounded a farmer with an ax.	True	['An enraged bull (Taurus, the zodiac sign) attacked a farmer with an ax, or An enraged person (a Taurus, someone born under the zodiac sign) wounded a farmer with an ax.']	1
A furious taurus wounded a farmer with an ax.	True	['A furious taurus (the zodiac sign) wounded a farmer with an ax, A furious taurus (a bull) wounded a farmer with an ax.']	1
An enraged eagle wounded a farmer with an ax.	True	['An enraged eagle, with its talons, wounded a farmer with an ax, or An enraged farmer, with an ax, wounded an eagle.']	1
A furious eagle wounded a farmer with an ax.	True	['A furious eagle attacked a farmer with its talons, wounding the farmer. A furious farmer attacked a farmer with an ax, wounding the farmer (the attacked farmer) with the ax.']	1
A furious girl wounded a farmer with an ax.	True	['A furious girl, who was also a farmer, attacked the farmer with an ax; A girl, who was furious, attacked a farmer with an ax that was wielded by the girl.']	1
A furious boy wounded a farmer with an ax.	True	['A furious boy (the one doing the wounding) attacked a farmer with an ax, or A boy (the one being furious) who was furious wounded a farmer with an ax.']	1
A furious woman wounded a farmer with an ax.	True	['A furious woman, who was also a farmer, wounded another farmer with an ax; A furious woman attacked a farmer with an ax, causing them to become wounded.']	1
A furious man wounded a farmer with an ax.	True	['A furious man, who was a farmer, wounded another farmer with an ax, or A man, who was furious, wounded a farmer with an ax.']	1
A furious doctor wounded a farmer with an ax.	True	['A furious doctor attacked a farmer with an ax, A furious doctor, being a farmer, used an ax to wound himself.']	1
A furious soldier wounded a farmer with an ax.	True	['A furious soldier attacked a farmer with an ax, A furious soldier used an ax to wound a farmer.']	1
An enraged rainbow injured a farmer with an ax.	True	['An enraged farmer, who was holding an ax, injured a rainbow; A rainbow, which had taken the shape of an ax, injured an enraged farmer.']	0
An enraged telescope injured a farmer with an ax.	True	['An enraged farmer used an ax to injure a telescope, An enraged telescope was used by a farmer to injure someone with an ax.']	0
An enraged curtain injured a farmer with an ax.	True	['An enraged farmer injured a curtain with an ax, An enraged curtain injured a farmer with a curtain (as a weapon) using an ax.']	0
An enraged yellow injured a farmer with an ax.	True	['An enraged person (e.g. a human) injured a farmer with an ax', 'A yellow object (e.g. a chicken) injured a farmer with an ax, and the farmer was also injured with an ax']	0
An enraged phone injured a farmer with an ax.	True	['An enraged phone (as a metaphor) injured a farmer with an ax (as a tool), or An enraged farmer injured a farmer with an ax (as an instrument of attack) against another farmer.']	0
An enraged bag injured a farmer with an ax.	True	['An enraged person (e.g. the farmer) injured a farmer with an ax', 'An enraged bag (e.g. a bag of something) injured a farmer with an ax (e.g. as a projectile)']	0
An enraged unicorn injured a farmer with an ax.	True	['An enraged farmer used an ax to injure a unicorn, An enraged unicorn, being injured, used an ax to harm a farmer.']	0
An enraged toaster injured a farmer with an ax.	True	['An enraged farmer used an ax to injure a toaster, An enraged toaster was used by a farmer to injure someone with an ax.']	0
An enraged pineapple injured a farmer with an ax.	True	['An enraged farmer injured a pineapple with an ax, An enraged pineapple injured a farmer with an ax (using the pineapple as a weapon)!']	0
An enraged spaceship injured a farmer with an ax.	True	['An enraged spaceship crashed into a farmer, injuring them with its ax; An enraged farmer used an ax to injure a spaceship that was nearby.']	0
An enraged banana injured a farmer with an ax.	True	['An enraged farmer, using an ax, injured a banana; An enraged banana, which was injured with an ax, injured a farmer.']	0
An enraged pillow injured a farmer with an ax.	True	['An enraged farmer, who was holding an ax, injured a pillow; An enraged pillow, which was attacked by a farmer with an ax, was injured.']	0
An enraged donut injured a farmer with an ax.	True	['An enraged donut (as a metaphor for a violent or aggressive person) injured a farmer with an ax (as a physical object); An enraged farmer (as the subject) used an ax to injure a donut (as an object).']	0
An enraged rainbow injured a farmer with an ax.	True	['An enraged farmer, who is also a rainbow, injured a farmer with an ax. (metaphorical interpretation)', 'A rainbow, which is a natural phenomenon, injured a farmer with an ax wielded by an enraged person.']	0
An enraged typewriter injured a farmer with an ax.	True	['An enraged typewriter (the typist) injured a farmer with an ax (as a weapon), An enraged typewriter (the machine) injured a farmer with its metal parts (e.g. sharp edges) using an ax (as a tool) to cause the injury.']	0
An enraged allow injured a farmer with an ax.	True	['An enraged alligator injured a farmer with an ax.', 'An enraged farmer allowed an injured person to use an ax.']	0
An enraged now injured a farmer with an ax. 	True	['An enraged farmer now injured a person with an ax.', 'An enraged someone (not necessarily a person) now injured a farmer with an ax.']	0
An enraged bow injured a farmer with an ax.	True	['An enraged bow (a type of ribbon or strip of fabric) injured a farmer with an ax (as a weapon), or An enraged person (a human being) injured a farmer with an ax (as a tool) using a bow (a type of curved piece of wood or other material) as a weapon.']	0
An enraged wow injured a farmer with an ax.	True	['An enraged wow (a mythical creature) injured a farmer with an ax, An enraged wow (a feeling of intense anger) injured a farmer with an ax.']	0
An enraged how injured a farmer with an ax.	True	['An enraged farmer injured someone with an ax', 'An enraged how injured a farmer with an ax (meaning the howling of the farmer, not the farmer himself)']	0
An enraged cow injured a chef with an ax.	True	['An enraged cow attacked a chef with its horns, causing injury.', 'A chef, enraged by something, injured another person with an ax.']	1
An enraged cow injured a magician with an ax.	True	['An enraged cow used an ax to injure a magician, An enraged magician was injured by a cow wielding an ax.']	1
An enraged cow injured a soldier with an ax.	True	['An enraged cow attacked a soldier with its hooves, causing an injury. An enraged soldier used an ax to injure a cow.']	1
An enraged cow injured a clown with an ax.	True	['An enraged cow attacked a clown with its hooves, causing injury. An enraged clown used an ax to injure a cow.']	1
An enraged cow injured a pirate with an ax.	True	['A cow, enraged by something, attacked a pirate with its hooves, causing injury; A pirate, enraged by something, used an ax to injure a cow.']	1
An enraged cow injured a librarian with an ax.	True	['An enraged cow, being a large and powerful animal, injured a librarian with its hooves; An enraged librarian, perhaps having been attacked or provoked, injured a cow with an ax.']	1
An enraged cow injured a robot with an ax.	True	['An enraged cow used an ax to attack and injure a robot, or An enraged cow was injured by a robot wielding an ax.']	1
