text	is_ambiguous	ambig_status
The boy was starving.	0	1
The patient was treated with a new drug that was still in clinical trials.	0	0
The athlete was strong.	0	0
Many of the company's employees have not become millionaires.	0	0
The rockstar strutted onstage in a glittering sequined cape.	0	0
The most important thing was that she was alive.	0	0
The budget deficit will be reduced by $1.2 trillion over the next 10 years.	0	0
You deserved a break.	1	0
The company is not in trouble.	0	0
If a business is doing well, its stock price may not increase.	1	1
I'm so excited to go on vacation to the mountains next week!	0	0
I don't think that I could ever really be happy living in the country.	0	1
The universe is infinite.	0	0
The hotel is in the center of the city, so it's easy to find.	0	0
It's hard to take the first step.	1	0
The school board is considering a proposal to increase the length of the school year.	0	0
The company's IT systems are not able to integrate with the new software.	0	0
I need some money.	0	0
The employees are properly trained.	0	0
The decrease in funding is due to the decrease in availability of jobs.	0	0
The school needs to be torn down.	0	0
John wants to marry a Frenchwoman.	0	1
The best way to avoid getting sick during the winter is to wash your hands.	0	0
The company's ability to attract and retain top talent is the result of its success.	0	0
I have never seen such a thing.	1	1
The man was trying to improve his health by going to the doctor.	0	0
People now know that the Earth is not the center of the universe.	0	0
Some of the students in the class were given a detention.	0	1
I would not recommend that book.	0	0
The protagonist is often mistaken for a member of the lower class.	0	0
There is no one who can save them.	1	0
The death penalty is not a violation of the Eighth Amendment to the United States Constitution.	1	0
We should accept this theory.	0	0
We will not be able to increase our production by 10 percent if we can't get the additional machinery.	0	0
A decrease in the quality of the product is a problem.	0	0
At night, the streets are empty.	0	0
She could not remember the accident.	0	0
It is important to call me when you get home.	0	0
The company's stock prices have been falling steadily because the company has been in trouble for some time.	0	0
The measure is expected to have a positive impact on employment.	0	0
Only Tom likes his passport picture.	1	1
I find it difficult to learn new languages.	0	0
The artist created a series of paintings depicting the peace.	0	0
The law is a game.	1	0
I was cleaning my room when I found an old box of pictures.	0	0
He ate an entire pizza by himself.	0	0
I wonder how many people are in the library.	0	0
You can either take the bus or the taxi to get to the airport.	0	0
The chairman will provide a detailed report on the company's failure.	0	0
The repairs are expensive.	0	1
The company will not release its earnings report next week.	0	1
I planted tomatoes in the front yard.	0	0
The novel is still relevant today because its themes are timeless.	0	0
Even though he was only eighteen, he had the energy of a much younger man.	0	0
She was sad.	0	0
I'm ready to make that commitment.	1	0
The children were getting rowdier and rowdier.	0	0
The average American watches approximately four hours of television per day.	0	0
I don't have time for a meeting at 3pm.	0	1
After years of research, scientists have finally discovered a new species of whale.	0	0
A strategic plan should not be based on goals.	1	0
The ground is wet.	0	0
The new software is available only in a Spanish-language version.	0	0
I'm going to take a break from studying for finals and go get a coffee.	0	0
Joe didn't go to bed until the game was over.	0	0
The teacher told the students to take out their books and sit quietly at their desks.	0	0
It was hard for him to believe that his best friend had betrayed him.	0	0
I don't know if I should lie to her.	1	1
I think that the government should provide healthcare for everyone.	0	0
The purpose of this research is to develop a better understanding of the factors that influence the decision to purchase a used car.	0	0
The dog's owner decided to put the dog down because it was too aggressive.	0	0
The number of visitors to the website has not decreased.	0	0
We were caught in a blizzard.	0	0
He is a bad person.	1	0
I don't know how she can be so unhappy all the time.	0	0
The house was destroyed.	0	0
More than 50 languages are spoken by the novel's readers.	1	1
The use of the machines is restricted to authorized personnel.	0	0
Older adults are always more likely to suffer from chronic illnesses than younger adults.	0	0
She became interested in art after taking that art history class.	0	0
This law is designed to protect the people.	0	1
The study found that people who eat a lot of meat are more likely to develop cancer.	0	0
The city is to the north of the school.	0	0
The tulip is not my grandmother's favorite flower.	0	0
I couldn't see the other students in the darkness as we filed into the auditorium.	0	1
She was very angry.	0	0
Anxiety is associated with lower academic performance.	0	1
The change has affected almost everyone.	0	0
The detective was waiting for the culprit to arrive.	0	0
Hard-working people are more likely to keep their jobs.	0	0
It should be right.	0	0
He didn't love his country.	1	0
We have been to the moon before.	0	0
If the company's new product is successful, it will increase sales by 20%.	0	0
The professor said the exam will be on Monday.	0	0
Patrick tried to leave.	1	0
The streets are usually full of people and noise.	0	0
The clockmaker's hands are like the poet's words.	1	0
I think the new movie is going to be a flop.	1	0
The United Nations' goal is to rid the world of nuclear weapons.	0	0
A bachelor's degree is required for the job.	0	1
He cocked his head to the side.	0	0
Extraterrestrial life does not exist on other planets.	0	0
I'll be there for you.	0	0
Lying is wrong.	0	0
I am certain that the earth is round.	0	0
We can use this definition to help us see when we are not acting selfishly.	0	0
The company has decided to get rid of its customer service department.	0	1
The company should release a statement about the allegations.	0	0
The accident is still a mystery.	0	1
She chose the job in New York.	0	0
There is a great deal of research on the topic of job satisfaction.	0	0
The city is located in a mild climate zone.	0	0
A store offering a discount on an item paid less for the item.	0	0
The company's sales would have increased by 20 percent if the economy was not in a recession.	0	0
There are many different types of bias.	0	0
The cat slept in the sun, its tail curled around its body.	0	0
The settlers never would have made it without their perseverance.	0	0
I'm going to buy a water gun.	0	0
I am currently in a room.	0	0
If the person is in good shape, then the person is an athlete.	1	0
You will be happy if you live each day to the fullest.	0	0
The jury found the defendant not guilty.	0	0
None of the members of the team were replaced.	0	0
